Trip,Ident,Species,Coord_system,Latitude,Longitude,Date,Altitude_m,Collectors,Seeds,Location,Comments,MaxCoordUncertainty_m,Trip_comments,,,,,,,,,,,,,,,,
Trip10,NSW0194,Eucalyptus melliodora,WGS84,-32.40333653,149.135704,12-SEP-19 11:10:45AM,537.018066,Helen Bothwell,F,NE on Mudgee Rd. from Wellington,"Big old Emel, only 1 fruit but nice plump 5-valved, good ovate juv leaves",,,,,,,,,,,,,,,,,,
Trip10,NSW0195,Eucalyptus microcarpa?,WGS84,-32.41163034,148.8317777,12-SEP-19 11:58:08AM,312.071289,Helen Bothwell,Y,"Leaving Geurie, take Cemetary Rd","Grey box?, Flowering, TONS of tiny cone fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0196,Eucalyptus sideroxylon ,WGS84,-32.27546012,148.5738899,12-SEP-19 1:55:10PM,300.535645,Helen Bothwell,F,S on A39 out of Dubbo,Just a few reachable fruits,,,,,,,,,,,,,,,,,,
Trip10,NSW0197,Eucalyptus sideroxylon ,WGS84,-32.28249421,148.5633969,12-SEP-19 2:02:21PM,332.258911,Helen Bothwell,N,S on A39 out of Dubbo,"Esid w green fruit, look like just finished flowering, pinkish-orange dried flowers on ground below tree",,,,,,,,,,,,,,,,,,
Trip10,NSW0198,Eucalyptus sideroxylon ,WGS84,-32.46974886,148.3316664,12-SEP-19 2:51:12PM,380.084106,Helen Bothwell,Y,SE side of A39,Esid w lots of white flowers and lots of good fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0199,Eucalyptus sideroxylon ,WGS84,-32.48218727,148.3199077,12-SEP-19 3:01:15PM,348.36084,Helen Bothwell,Y,SE side of A39,"Big tall old Esid, lots of fruit and white flowers, dried flowers here are also pink-orange tinged but white when alive",,,,,,,,,,,,,,,,,,
Trip10,NSW0200,Eucalyptus sideroxylon ,WGS84,-32.51479162,148.2882391,12-SEP-19 3:15:54PM,323.607056,Helen Bothwell,F,SE side of A40,"Big tall old Esid, few fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0201,Eucalyptus sideroxylon ,WGS84,-32.3788566,148.2295863,12-SEP-19 3:42:28PM,282.510986,Helen Bothwell,Y,"N on Tomingley-Narromine Rd, W side","Esid, flowering white, cups still large but a bit smaller than farther E, getting very arid now, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0202,Eucalyptus sideroxylon ,WGS84,-32.36638131,148.2309991,12-SEP-19 3:52:23PM,271.696289,Helen Bothwell,Y,N on Tomingley-Narromine Rd,Esid w plenty of fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0203,Eucalyptus melliodora?,WGS84,-32.27808382,148.2415009,12-SEP-19 4:10:34PM,246.702148,Helen Bothwell,Y,N on Tomingley-Narromine Rd,"Huge old Emel?, juv leaves and bark good, plenty of 5-valved fruits, bit more barrely than farther E (maybe arid char.? - Esid seem to be more barrel-shaped out W as well)",,"Checked roads N of Narromine, no Emel, out Dandaloo W no Emel either - took pic of dead stump @ location of ALAM3585",,,,,,,,,,,,,,,,
Trip10,NSW0204,Eucalyptus melliodora?,WGS84,-32.45847378,147.9678364,12-SEP-19 6:11:08PM,224.832397,Helen Bothwell,N,Tullamore-Narromine Rd,"ALAM1966: Emel? HUGE, could barely reach leaves standing on top of car with pole pruner fully extended, no fruit, leaves and bark look OK, but bottom bark really rough (tends to get rougher w age though)",,,,,,,,,,,,,,,,,,
Trip10,NSW0205,Eucalyptus melliodora,WGS84,-32.48684258,147.9255537,12-SEP-19 6:25:52PM,221.948486,Helen Bothwell,Y,Tullamore-Narromine Rd,"Very tall old Emel, perfect 5-valved fruits, good juv leaves and bark. FINALLY! Most ALA records in this area are either dead or misidentified",,,,,,,,,,,,,,,,,,
Trip10,NSW0206,Eucalyptus melliodora,WGS84,-32.46047236,147.8798483,12-SEP-19 6:48:40PM,220.50647,Helen Bothwell,Y,W on Terowie Rd,"Good Emel, perfect leaves, lots of good 5-valved fruit",,"More ALA records along this road - likely tapped into a good little stand, but got too dark to sample more",,,,,,,,,,,,,,,,
Trip10,NSW0207,Eucalyptus melliodora,WGS84,-32.87453963,148.1952447,13-SEP-19 10:08:05AM,300.776001,Helen Bothwell,Y,"S of Peak Hill, The Sandy Lane W off A39, just before Mickibri Rd, N side","Big tall Emel, TONS of good 5-valved fruit, 10-15 Emel lining road here",,ALAM5824 - absent (dead and/or cleared),,,,,,,,,,,,,,,,
Trip10,NSW0208,Eucalyptus melliodora,WGS84,-32.89010164,148.1918962,13-SEP-19 10:24:24AM,305.58252,Helen Bothwell,F,S down Mickibri,"Emel, few fruits and most quite small but some normal size, I think could be due to stress, tree looks pretty ragged and others around it also look to be on their way out",,,,,,,,,,,,,,,,,,
Trip10,NSW0209,Eucalyptus melliodora,WGS84,-32.92771703,148.184564,13-SEP-19 10:39:44AM,313.272949,Helen Bothwell,Y,S down Mickibri,"Lots of flowers and bees, some fruit, big old Emel, looks healthier than those up the road. Nurse to Brachychiton.",,,,,,,,,,,,,,,,,,
Trip10,NSW0210,Eucalyptus microcarpa,WGS84,-32.93070526,148.1839359,13-SEP-19 10:50:05AM,316.637573,Helen Bothwell,Y,S down Mickibri,"VERY tiny 4-valved cone fruit, dominant tree around here along w E. albens, further N and inland white box is dominant",,,,,,,,,,,,,,,,,,
Trip10,NSW0211,Eucalyptus melliodora,WGS84,-32.95158936,148.1720698,13-SEP-19 11:11:34AM,325.77002,Helen Bothwell,Y,S down Plowman Ln,"Emel, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0212,Eucalyptus albens,WGS84,-32.96149576,148.1701206,13-SEP-19 11:28:15AM,347.639771,Helen Bothwell,F,S down Plowman Ln,"Few fruits, flowering, most fruits appear to have already dropped/dried and opened",,,,,,,,,,,,,,,,,,
Trip10,NSW0213,Eucalyptus melliodora,WGS84,-33.00604667,148.1591849,13-SEP-19 11:39:17AM,359.65625,Helen Bothwell,Y,S down Plowman Ln,"Emel, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0214,Eucalyptus albens,WGS84,-33.03775155,148.1576552,13-SEP-19 11:57:30AM,349.081787,Helen Bothwell,Y,S down Plowman Ln,"E albens, quite a bit of fruit, flowering, seems to open and drop fruit earlier, most not remaining",,,,,,,,,,,,,,,,,,
Trip10,NSW0215,??,WGS84,-33.08383257,148.1621694,13-SEP-19 12:13:30PM,355.570679,Helen Bothwell,Y,S on Bogan Rd.,"Not Emel?, bark big and peely, greener smaller thinner leaves, loaded w fruit, some look like 5-valved Emel fruit but many smaller and more barrel-shaped",,,,,,,,,,,,,,,,,,
Trip10,NSW0216,Eucalyptus melliodora or?,WGS84,-33.12430669,148.1489829,13-SEP-19 1:12:45PM,345.23645,Helen Bothwell,F,Dalton Rd leaving Parkes,"Emel or more likely other small cup frondy-leaved ssp., only a few fruits, flowering, HUGE",,"ALAM2100 - dead, took photo of downed tree",,,,,,,,,,,,,,,,
Trip10,NSW0217,Eucalyptus microcarpa,WGS84,-33.11792202,148.0705909,13-SEP-19 1:30:25PM,278.425415,Helen Bothwell,Y,S down Pat Meredith Dr,"Grey box, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0218,Eucalyptus melliodora imposter,WGS84,-33.10524096,148.0729515,13-SEP-19 1:45:36PM,281.549683,Helen Bothwell,Y,S down Pat Meredith Dr,"Emel imposter, lots of small 5-valved barrel fruits, axial umbels",,,,,,,,,,,,,,,,,,
Trip10,NSW0219,Eucalyptus melliodora? ,WGS84,-33.04942251,147.9232117,13-SEP-19 2:14:04PM,270.014038,Helen Bothwell,Y,N on Middle Trundle Rd off Condobolin Rd,"Emel? Lots of 5-valved fruits but a bit small and barrel-shaped, good juv leaves, wavy bark",,,,,,,,,,,,,,,,,,
Trip10,NSW0220,Eucalyptus sideroxylon ,WGS84,-33.01505,147.9168203,13-SEP-19 2:29:14PM,319.761841,Helen Bothwell,Y,N on Middle Trundle Rd off Condobolin Rd,"Esid, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0221,Eucalyptus sideroxylon ,WGS84,-32.97080546,147.9439458,13-SEP-19 2:49:50PM,326.010254,Helen Bothwell,Y,Back on Trundle Rd,Esid w fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0222,Eucalyptus sideroxylon ,WGS84,-32.94891402,147.8816904,13-SEP-19 3:11:23PM,299.574219,Helen Bothwell,Y,Corner of Back Trundle and Blow Creek Rds,"Esid, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0223,Eucalyptus melliodora ,WGS84,-32.88425309,147.6891232,13-SEP-19 3:42:12PM,262.08313,Helen Bothwell,Y,"N on Trundle-Tullamore Rd, W side of rd","Emel? Juv leaves and axial umbels perfect, but fruits a bit small 5-valved, lots of fruit",Lots of dark bark pine out in this part of sider country (M. Mackinnon guessed Callitris pine?),,,,,,,,,,,,,,,,,
Trip10,NSW0224,Eucalyptus melliodora ,WGS84,-32.67660854,147.5864269,13-SEP-19 4:09:37PM,255.113647,Helen Bothwell,Y,"N on Trundle-Tullamore Rd, W side of rd","TONS of good 5-valved fruit, Emel",,,,,,,,,,,,,,,,,,
Trip10,NSW0225,Eucalyptus sideroxylon ,WGS84,-32.60118817,147.551004,13-SEP-19 4:41:35PM,246.942505,Helen Bothwell,Y,Four Corners Tullamo Rd,"Esid, lots of fruit, but seem a bit smaller and more barrel-shaped, some typical big tough leaves but also some quite small narrow ones, lots of variation in both fruits and leaves, umbels quite small too, a bit odd",,,,,,,,,,,,,,,,,,
Trip10,NSW0226,Eucalyptus sideroxylon ,WGS84,-32.56866672,147.5501287,13-SEP-19 4:58:11PM,268.572021,Helen Bothwell,Y,N on Tullamore-Nyngan Rd,"Esid, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0227,Eucalyptus sideroxylon ,WGS84,-32.50310188,147.5528047,13-SEP-19 5:18:40PM,269.533325,Helen Bothwell,Y,N on Tullamore-Nyngan Rd,"Esid, tons of fruit, just finishing flowering",,,,,,,,,,,,,,,,,,
Trip10,NSW0228,Eucalyptus sideroxylon ,WGS84,-32.48178863,147.5559789,13-SEP-19 5:26:09PM,272.657593,Helen Bothwell,Y,N on Tullamore-Nyngan Rd,"Esid, tons of fruit, just finishing flowering",,,,,,,,,,,,,,,,,,
Trip10,NSW0229,Eucalyptus sideroxylon ,WGS84,-32.44752567,147.5309473,13-SEP-19 5:35:27PM,275.301147,Helen Bothwell,Y,N on Tullamore-Nyngan Rd,"Esid, tons of fruit, just finishing flowering",,,,,,,,,,,,,,,,,,
Trip10,NSW0230,Eucalyptus sideroxylon ,WGS84,-32.32536161,147.4490555,13-SEP-19 5:55:39PM,244.779541,Helen Bothwell,Y,N on Tullamore-Nyngan Rd,"Esid, tons of fruit, just finishing flowering",,,,,,,,,,,,,,,,,,
Trip10,NSW0231,Eucalyptus sideroxylon ,WGS84,-32.39632113,147.4536348,13-SEP-19 6:13:04PM,258.718506,Helen Bothwell,Y,W down Melrose Rd,"Esid, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0232,Eucalyptus sideroxylon ,WGS84,-32.40859215,147.4304442,13-SEP-19 6:21:25PM,279.386719,Helen Bothwell,Y,W down Melrose Rd,"Esid, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0233,Eucalyptus sideroxylon ,WGS84,-32.41429914,147.41967,13-SEP-19 6:29:41PM,275.78186,Helen Bothwell,F,W down Melrose Rd,"Huge old Esid, only a few fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0234,Eucalyptus sideroxylon ,WGS84,-32.71063068,146.9679654,14-SEP-19 9:28:42AM,274.099487,Helen Bothwell,Y,N out of Condobolin,"Younger-mid aged Esid, flowering, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0235,Eucalyptus sideroxylon ,WGS84,-32.61420275,147.0156612,14-SEP-19 9:53:08AM,308.226074,Helen Bothwell,Y,Albert Rd E (Melrose-Trangie Rd),,,NSW0236-NSW0247 envelopes nowhere to be found ??,,,,,,,,,,,,,,,,
Trip10,NSW0248,Eucalyptus microcarpa,WGS84,-32.50855045,147.1024284,14-SEP-19 10:37:12AM,252.710449,Helen Bothwell,Y,N on Moirvale Rd,"Grey box? Lots of tiny cone fruits, v dusty",,"ALAS around here non-existant (ALAS716-ALAS734ish); Waroona Rd S (SR279), Jumble Plains Rd E (SR23), ALAS731-ALAS744ish couldn't find - maybe coordinte system mismatch as I found good Esid south of here where none were listed for ALA.",,,,,,,,,,,,,,,,
Trip10,NSW0249,Eucalyptus sideroxylon ,WGS84,-32.53290567,147.4559476,14-SEP-19 11:55:01AM,298.372559,Helen Bothwell,Y,S on Kerriwah-Sarsfield Rd.,"Big old Esid, many fruits, flowering",,,,,,,,,,,,,,,,,,
Trip10,NSW0250,Eucalyptus sideroxylon ,WGS84,-32.54887344,147.4702499,14-SEP-19 12:06:53PM,311.590698,Helen Bothwell,N,S on Kerriwah-Sarsfield Rd.,"Big old Esid, leaves only, good stand, many Esid along here",,,,,,,,,,,,,,,,,,
Trip10,NSW0251,Eucalyptus sideroxylon ,WGS84,-32.55682116,147.4776511,14-SEP-19 12:11:39PM,289.480469,Helen Bothwell,Y,S on Kerriwah-Sarsfield Rd.,"Still good stand continuing, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0252,Eucalyptus sideroxylon ,WGS84,-32.57087342,147.4901369,14-SEP-19 12:23:03PM,288.519287,Helen Bothwell,Y,S on Kerriwah-Sarsfield Rd.,"Esid, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0253,Eucalyptus sideroxylon ,WGS84,-32.58322391,147.5012462,14-SEP-19 12:32:14PM,276.262451,Helen Bothwell,N,S on Kerriwah-Sarsfield Rd.,Leaves only,,,,,,,,,,,,,,,,,,
Trip10,NSW0254,Eucalyptus sideroxylon ,WGS84,-32.59760558,147.5158107,14-SEP-19 12:37:23PM,267.370361,Helen Bothwell,Y,S on Kerriwah-Sarsfield Rd.,"Esid, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0255,Eucalyptus sideroxylon ,WGS84,-32.66352514,147.4763455,14-SEP-19 1:12:48PM,276.502808,Helen Bothwell,F,S on Condobolin Rd ,Just a few fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0256,Eucalyptus melliodora,WGS84,-32.68483621,147.4719048,14-SEP-19 1:20:37PM,264.726685,Helen Bothwell,Y,S on Condobolin Rd,Emel! Lots of good fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0257,Eucalyptus sideroxylon ,WGS84,-32.81261858,147.4230573,14-SEP-19 1:47:08PM,319.521484,Helen Bothwell,Y,"At Fifield take Wilmatha Rd W, Wilga Rd S","Esid, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0258,Eucalyptus sideroxylon ,WGS84,-32.82673186,147.416004,14-SEP-19 1:56:37PM,323.607056,Helen Bothwell,Y,Wilga Rd S,Some fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0259,Eucalyptus sideroxylon ,WGS84,-32.84227928,147.4121246,14-SEP-19 2:12:36PM,312.071289,Helen Bothwell,Y,Wilga Rd S,"Axial fruits rather small, but tons of Esid in the area",,,,,,,,,,,,,,,,,,
Trip10,NSW0260,Eucalyptus sideroxylon ,WGS84,-32.85297216,147.409622,14-SEP-19 2:19:10PM,317.839233,Helen Bothwell,Y,Wilga Rd S,Lots of bigger fruits,,,,,,,,,,,,,,,,,,
Trip10,NSW0261,Eucalyptus sideroxylon ,WGS84,-32.8671069,147.4070275,14-SEP-19 2:30:58PM,316.156982,Helen Bothwell,Y,Wilga Rd S,Lots of bigger fruits,,,,,,,,,,,,,,,,,,
Trip10,NSW0262,Eucalyptus sideroxylon ,WGS84,-32.88154422,147.4033348,14-SEP-19 2:39:24PM,326.731323,Helen Bothwell,N,Wilga Rd S,Leaves only,,,,,,,,,,,,,,,,,,
Trip10,NSW0263,Eucalyptus sideroxylon ,WGS84,-32.95312341,147.4140858,14-SEP-19 2:54:52PM,320.242432,Helen Bothwell,F,S on Fifield Rd,Few fruits,,,,,,,,,,,,,,,,,,
Trip10,NSW0264,Eucalyptus sideroxylon ,WGS84,-32.9657588,147.3860872,14-SEP-19 3:00:20PM,290.922485,Helen Bothwell,Y,S on Fifield Rd,Esid fruit,,,,,,,,,,,,,,,,,,
Trip10,NSW0265,Eucalyptus melliodora?,WGS84,-33.14269424,147.2393671,14-SEP-19 3:59:30PM,198.156006,Helen Bothwell,Y,W on Lachlan Valley Way/Forbes-Condobolin,"Good axial umbels, bark very narrow strips, some fruits, HUGE old Emel??, doesn't really have right form though and back by river (not typical habitat), v tall, loaded with mistletoe and weird black growth on leaves",,,,,,,,,,,,,,,,,,
Trip10,NSW0266,Eucalyptus melliodora or polyanthemos or ??,WGS84,-33.20090261,147.3009256,14-SEP-19 4:23:23PM,202.722168,Helen Bothwell,Y,"W on Lachlan Valley Way/Forbes-Condobolin, S side of rd","Fruit 5-valved like Emel, bark and leaves look like Emel, but terminal compound racemes! Few axial, too. ALAM4587 & ALAM4151 absent. All through here, trees look like imposter bark - often in v narrow strips and not very peely, instead of tesselated",,Checked Megan's A2560 - looks like imposter and no fruit - only a single tree by itself,,,,,,,,,,,,,,,,
Trip10,NSW0267,Eucalyptus polyanthemos ??,WGS84,-33.39417312,147.5581167,14-SEP-19 5:35:21PM,214.978882,Helen Bothwell,Y,Waroo Rd,"NOT Emel!! Argh. TONS of small 4/5-valved barrel-shapred fruits on racemes, terminal compound and axial, bark peeling, flowering",,,,,,,,,,,,,,,,,,
Trip10,NSW0268,Eucalyptus melliodora,WGS84,-33.39228242,147.558404,14-SEP-19 5:50:00PM,218.103149,Helen Bothwell,Y,,"ALAM4159 - good Emel, lots of good 5-valved fruits not barrel-shaped, in axial position only, leaves gray-green good juv",,,,,,,,,,,,,,,,,,
Trip10,NSW0269,Eucalyptus microcarpa,WGS84,-33.36674117,147.6082802,14-SEP-19 6:17:41PM,221.948486,Helen Bothwell,Y,Forbes Rd,"Grey box, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0270,Eucalyptus melliodora,WGS84,-33.3946374,147.7194569,14-SEP-19 6:37:00PM,224.832397,Helen Bothwell,F,Forbes Rd,"Emel, good fruit, v tall",,,,,,,,,,,,,,,,,,
Trip10,NSW0271,Eucalyptus melliodora hyb?,WGS84,-33.39655803,147.7236013,14-SEP-19 6:41:02PM,225.553345,Helen Bothwell,Y,"Forbes Rd, N side","Emel? Bark good tesselated, yellow upper, good juv leaves, 5-valved cups mostly axial, but some terminal compound umbels. Trees are WEIRD around here.",,,,,,,,,,,,,,,,,,
Trip10,NSW0272,Eucalyptus melliodora,WGS84,-33.40523296,147.7423679,14-SEP-19 6:54:41PM,227.475952,Helen Bothwell,F,Forbes Rd,"Good Emel, just a few good plump 5-valved fruits, axial umbels, juv leaves good",,,,,,,,,,,,,,,,,,
Trip10,NSW0273,Eucalyptus melliodora,WGS84,-33.25479909,149.0932307,15-SEP-19 11:28:04AM,888.377441,Helen Bothwell,F,"In Orange along Northern Distributor, N side of rd","Big beautiful Emel, loaded with umbels, just done flowering, a few good fruits, umbels mostly axial but some compound terminal, perfect bark (ALA5753)",,"Tried to find Emel cluster just NE of Orange, but all roads blocked and now private property ",,,,,,,,,,,,,,,,
Trip10,NSW0274,Eucalyptus melliodora,WGS84,-33.24899714,148.9602598,15-SEP-19 11:50:40AM,800.657715,Helen Bothwell,F,Along Escort Way,"Big old tree, could only reach a few fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0275,Eucalyptus melliodora,WGS84,-33.28295047,148.7461429,15-SEP-19 12:23:41PM,455.066284,Helen Bothwell,Y,"In Cudal, corner of Boundary and Creek St","Big tall old tree, handful of fruit, axial umbels",,,,,,,,,,,,,,,,,,
Trip10,NSW0276,Eucalyptus melliodora hyb?,WGS84,-33.30039673,148.7807067,15-SEP-19 12:47:13PM,458.911499,Helen Bothwell,Y,S down Davy's Planis Rd out of Cudal,"Big old tree, fruits smaller than Emel and mostly 4-valved, a few 5-valved, bark perfect, leaves small, axial umbels of 7, hybrid?",,,,,,,,,,,,,,,,,,
Trip10,NSW0277,Eucalyptus melliodora,WGS84,-33.3531479,148.7676569,15-SEP-19 1:05:13PM,467.803711,Helen Bothwell,Y,S down Davy's Planis Rd out of Cudal,"Good Emel, perfect bark, juv leaves, and larger 5-valved fruits (many), axial umbels",,,,,,,,,,,,,,,,,,
Trip10,NSW0278,Eucalyptus melliodora,WGS84,-33.38791268,148.7766254,15-SEP-19 1:13:42PM,486.30896,Helen Bothwell,N,S down Davy's Planis Rd out of Cudal,"Good Emel, pretty wind beaten, good juv leaves but only found 2 dried out 5-valved fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0279,Eucalyptus melliodora,WGS84,-33.47450646,148.7558038,15-SEP-19 1:36:57PM,409.884644,Helen Bothwell,Y,S down Davy's Planis Rd out of Cudal,"Enormous old Emel, good fruit, axial umbels",,,,,,,,,,,,,,,,,,
Trip10,NSW0280,Eucalyptus albens??,WGS84,-33.49963264,148.7331024,15-SEP-19 1:51:54PM,414.450928,Helen Bothwell,Y,S down Davy's Planis Rd out of Cudal,"Looks like umbels, glaucous fruit, and leaves of albens, but form is low and tesselated bark a bit darker/grayer. Lots of fruit, but more oblong cups rather than albens barrels",,"Checked Supple HL326-HL333 - all E. microcarpa through here, big stand",,,,,,,,,,,,,,,,
Trip10,NSW0281,Eucalyptus microcarpa,WGS84,-33.58590337,148.3897884,15-SEP-19 3:03:32PM,273.138306,Helen Bothwell,F,Lachlan Valley Way,"E. microcarpa, a few tiny fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0282,Eucalyptus melliodora or imposter?,WGS84,-33.51441513,148.3267914,15-SEP-19 3:41:57PM,,Helen Bothwell,F,Lachlan Valley Way,"Few fruits, smaller 4/5-valved cups, monster old tree dead but resprout all around, potentially Emel imposter?",,,,,,,,,,,,,,,,,,
Trip10,NSW0283,Eucalyptus albens,WGS84,-33.50741867,148.173864,15-SEP-19 3:59:05PM,272.897949,Helen Bothwell,N,S off Lachlan Valley Way,"Perfect albens, barrel fruits all dried out, glaucous umbels",,,,,,,,,,,,,,,,,,
Trip10,NSW0284,Eucalyptus melliodora,WGS84,-33.38861307,148.0530243,15-SEP-19 4:34:13PM,243.337524,Helen Bothwell,Y,Yellow Box Rd NE of Forbes,"Emel, v tall, 5-valved fruits on small side, axial umbels",,"ALAM2611, ALAM4253, ALAM2610, ALAM4254 all dead or misidentified",,,,,,,,,,,,,,,,
Trip10,NSW0285,Eucalyptus melliodora,WGS84,-33.3857064,148.0662318,15-SEP-19 4:47:40PM,244.29895,Helen Bothwell,Y,Escort Way E out of Forbes,"HUGE old Emel, lots of good fruit, axial, good juv leaves",,,,,,,,,,,,,,,,,,
Trip10,NSW0286,Eucalyptus melliodora,WGS84,-33.38687047,148.0860882,15-SEP-19 5:02:37PM,246.702148,Helen Bothwell,F,Escort Way E out of Forbes,"A few good fruits, BIG Emel, flowering, axial inflorescence",,,,,,,,,,,,,,,,,,
Trip10,NSW0287,Eucalyptus melliodora,WGS84,-33.38362559,148.105996,15-SEP-19 5:18:07PM,245.981201,Helen Bothwell,Y,Escort Way E out of Forbes,"Good plump Emel fruits, monster",,,,,,,,,,,,,,,,,,
Trip10,NSW0288,Eucalyptus melliodora,WGS84,-33.40575364,147.9803256,15-SEP-19 5:47:26PM,239.973022,Helen Bothwell,Y,Escort Way E out of Forbes,"Big Emel, some fruit, just done flowering",,,,,,,,,,,,,,,,,,
Trip10,NSW0289,Eucalyptus melliodora/Eucalyptus sideroxylon hybrid?,WGS84,-33.41068028,147.9508876,15-SEP-19 6:05:10PM,236.848755,Helen Bothwell,Y,Heading W on A39,"Really weird hybrid? Other ssp? Fruit 5-valved awful lot like Emel, some cups deeper, perhaps disk more recessed?, leaves similar to Emel, but bark perfect Esid!",,,,,,,,,,,,,,,,,,
Trip10,NSW0290,Eucalyptus melliodora?,WGS84,-33.41652607,147.9507523,15-SEP-19 6:19:51PM,241.414917,Helen Bothwell,Y,Down Victorys Rd,"Maybe Emel?? 5-valved fruits, disk maybe a bit deep? flowering, axial umbels of 7",,,,,,,,,,,,,,,,,,
Trip10,NSW0291,Eucalyptus microcarpa,WGS84,-33.43023618,147.9263014,15-SEP-19 6:29:20PM,240.934326,Helen Bothwell,Y,At rest area,"Grey box, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0292,Eucalyptus melliodora?,WGS84,-33.42313838,148.0660594,15-SEP-19 6:56:33PM,246.461792,Helen Bothwell,Y,Lachlan Valley Way,"HUGE old Emel? Who knows (trees in this area odd)?! Flowering white, 5-valved fruits, cups",,,,,,,,,,,,,,,,,,
Trip10,NSW0293,Eucalyptus melliodora,WGS84,-33.8361601,148.6472566,16-SEP-19 9:16:27AM,302.698608,Helen Bothwell,Y,"W on B64 from Cowra, at pulloff S side of rd","Big old Emel, possibly planted? Many good 5-valved fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0294,Eucalyptus sideroxylon ,WGS84,-33.91078846,148.4386255,16-SEP-19 9:37:21AM,465.640747,Helen Bothwell,N,W on B64,"Younger Esid, leaves only",,,,,,,,,,,,,,,,,,
Trip10,NSW0295,Eucalyptus sideroxylon ,WGS84,-33.91635329,148.4289102,16-SEP-19 9:43:33AM,492.797852,Helen Bothwell,Y,W on B64,"Esid, lots of fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0296,Eucalyptus sideroxylon ,WGS84,-33.9230713,148.4112073,16-SEP-19 9:54:36AM,506.49646,Helen Bothwell,Y,W on B64,"Older Esid, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0297,Eucalyptus melliodora,WGS84,-33.9340008,148.3936114,16-SEP-19 10:06:38AM,450.980713,Helen Bothwell,Y,W on B64,"Emel, fruit",,,,,,,,,,,,,,,,,,
Trip10,NSW0298,Eucalyptus melliodora hyb?,WGS84,-33.84757918,148.5959718,16-SEP-19 10:37:13AM,304.140503,Helen Bothwell,Y,W on B64,"Emel hyb? Bark a bit rougher, but big old tree, 5-valved fruits have disk nearly flat with surface, fruits axial, gray-green leaves",,,,,,,,,,,,,,,,,,
Trip10,NSW0299,Eucalyptus albens hyb?,WGS84,-33.85371264,148.6621162,16-SEP-19 11:03:32AM,321.924805,Helen Bothwell,Y,S on A41 from Cowra to Koorawatha,"Albens? Leaves, 4-valved barrel fruits, and bark look albens, but many fruiting branches are drooping like weeping willow - not typical E. albens form (typially very tall and erect)",,,,,,,,,,,,,,,,,,
Trip10,NSW0300,Eucalyptus melliodora,WGS84,-33.894474,148.6273545,16-SEP-19 11:22:16AM,317.118286,Helen Bothwell,N,S on A41,"Maybe really old Emel? Axial umbels, but couldn’t reach any fruit and just resprout leaves",,,,,,,,,,,,,,,,,,
Trip10,NSW0301,Eucalyptus melliodora?,WGS84,-33.98236052,148.5841135,16-SEP-19 11:35:29AM,322.645752,Helen Bothwell,Y,E on Allans Rd,"Emel? Good plump 5-valved fruit, axial umbels, gray-green ovate juv leaves",,,,,,,,,,,,,,,,,,
Trip10,NSW0302,Eucalyptus melliodora?,WGS84,-34.01691626,148.5706733,16-SEP-19 11:55:34AM,332.499268,Helen Bothwell,N,N up Bang Bang Rd from Koorawatha,"Emel? Hug old tree, good boxy lower bark, but a bit peely upper, could only reach resprout and a few dried out 5-valved fruits",,,,,,,,,,,,,,,,,,
Trip10,NSW0303,Eucalyptus sideroxylon ,WGS84,-34.02354467,148.6794614,16-SEP-19 12:19:31PM,371.912964,Helen Bothwell,Y,N on Sutherland Rd,"Esid, younger, a handful of good fruits",,,,,,,,,,,,,,,,,,
